#x y z Bx By Bz
0.252632 0 8.71795 0.053535 0 2.65389
0.252632 0 9.20513 0.0486093 0 2.44386
0.252632 0 9.69231 0.0399436 0 2.27741
0.252632 0 10.1795 0.0349738 0 2.13862
0.252632 0 10.6667 0.0290647 0 2.01568
0.252632 0 11.1538 0.0242168 0 1.90782
0.252632 0 11.641 0.0214974 0 1.8283
0.252632 0 12.1282 0.022077 0 1.73317
0.252632 0 12.6154 0.00914196 0 1.67697
0.252632 0 13.1026 0.00759437 0 1.65007
0.252632 0 13.5897 0.0178231 0 1.60759
0.252632 0 14.0769 0.0252438 0 1.5041
0.252632 0 14.5641 -0.0219142 0 1.48452
0.252632 0 15.0513 -0.0612037 0 1.68643
0.252632 0 15.5385 0.0207831 0 1.78216
0.252632 0 16.0256 0.000298903 0 1.61601
0.252632 0 16.5128 0.00573245 0 1.58889
0.252632 0 17 -0.0346488 0 1.51833
0.294737 0 -2 -0.684356 0 4.24897
0.294737 0 -1.51282 -0.841337 0 6.61874
0.294737 0 -1.02564 -1.01445 0 9.93163
0.294737 0 -0.538462 -0.957715 0 13.0273
0.294737 0 -0.0512821 -0.972555 0 16.5088
0.294737 0 0.435897 -0.435605 0 18.8086
0.294737 0 0.923077 -0.0932853 0 19.6513
0.294737 0 1.41026 0.328107 0 19.3265
0.294737 0 1.89744 0.722289 0 17.4041
0.294737 0 2.38462 0.635655 0 15.1503
0.294737 0 2.87179 0.724647 0 12.8882
0.294737 0 3.35897 0.559729 0 10.7307
0.294737 0 3.84615 0.454116 0 9.06873
0.294737 0 4.33333 0.377591 0 7.67933
0.294737 0 4.82051 0.32487 0 6.54476
0.294737 0 5.30769 0.215408 0 5.64209
0.294737 0 5.79487 0.216515 0 4.97322
0.294737 0 6.28205 0.151085 0 4.3243
0.294737 0 6.76923 0.137365 0 3.88767
0.294737 0 7.25641 0.102011 0 3.46163
0.294737 0 7.74359 0.0947151 0 3.16612
0.294737 0 8.23077 0.0743578 0 2.85824
0.294737 0 8.71795 0.0623403 0 2.65471
0.294737 0 9.20513 0.056586 0 2.44231
0.294737 0 9.69231 0.0468146 0 2.27662
0.294737 0 10.1795 0.0410867 0 2.13846
0.294737 0 10.6667 0.0337445 0 2.01551
0.294737 0 11.1538 0.0282116 0 1.90676
0.294737 0 11.641 0.0248855 0 1.829
0.294737 0 12.1282 0.0260015 0 1.73174
0.294737 0 12.6154 0.0104964 0 1.67628
0.294737 0 13.1026 0.00871714 0 1.65044
0.294737 0 13.5897 0.0205879 0 1.60931
0.294737 0 14.0769 0.0305754 0 1.50152
0.294737 0 14.5641 -0.0252528 0 1.47893
0.294737 0 15.0513 -0.0743283 0 1.68993
0.294737 0 15.5385 0.0250911 0 1.79019
0.294737 0 16.0256 -0.00381373 0 1.59999
0.294737 0 16.5128 0.0159452 0 1.58673
0.294737 0 17 -0.0271874 0 1.51916
0.336842 0 -2 -0.782938 0 4.24879
0.336842 0 -1.51282 -0.958137 0 6.58523
0.336842 0 -1.02564 -1.1651 0 9.9491
0.336842 0 -0.538462 -1.08889 0 13.0093
0.336842 0 -0.0512821 -1.12482 0 16.5527
0.336842 0 0.435897 -0.492908 0 18.8477
0.336842 0 0.923077 -0.108667 0 19.6835
0.336842 0 1.41026 0.373138 0 19.373
0.336842 0 1.89744 0.838979 0 17.4087
0.336842 0 2.38462 0.720365 0 15.1512
0.336842 0 2.87179 0.837008 0 12.8848
0.336842 0 3.35897 0.637089 0 10.7183
0.336842 0 3.84615 0.516873 0 9.06081
0.336842 0 4.33333 0.430851 0 7.6699
0.336842 0 4.82051 0.374139 0 6.54031
0.336842 0 5.30769 0.24327 0 5.6349
0.336842 0 5.79487 0.25001 0 4.97547
0.336842 0 6.28205 0.170815 0 4.3174
0.336842 0 6.76923 0.157904 0 3.88947
0.336842 0 7.25641 0.115492 0 3.45708
0.336842 0 7.74359 0.108594 0 3.16807
0.336842 0 8.23077 0.0844105 0 2.85444
0.336842 0 8.71795 0.0710651 0 2.65587
0.336842 0 9.20513 0.0644583 0 2.4404
0.336842 0 9.69231 0.0538736 0 2.27573
0.336842 0 10.1795 0.0474254 0 2.1383
0.336842 0 10.6667 0.0383175 0 2.01537
0.336842 0 11.1538 0.0321739 0 1.90543
0.336842 0 11.641 0.0281545 0 1.82989
0.336842 0 12.1282 0.0300349 0 1.72992
0.336842 0 12.6154 0.0117781 0 1.6755
0.336842 0 13.1026 0.00978536 0 1.65088
0.336842 0 13.5897 0.023221 0 1.61135
0.336842 0 14.0769 0.0365074 0 1.49833
0.336842 0 14.5641 -0.0283798 0 1.47246
0.336842 0 15.0513 -0.0891263 0 1.69435
0.336842 0 15.5385 0.0296042 0 1.79975
0.336842 0 16.0256 -0.0105099 0 1.57382
0.336842 0 16.5128 0.035069 0 1.58592
0.336842 0 17 -0.0117814 0 1.52782
0.378947 0 -2 -0.881662 0 4.25107
0.378947 0 -1.51282 -1.07282 0 6.54521
0.378947 0 -1.02564 -1.31819 0 9.97287
0.378947 0 -0.538462 -1.21688 0 12.9867
0.378947 0 -0.0512821 -1.2832 0 16.6065
0.378947 0 0.435897 -0.547959 0 18.8917
0.378947 0 0.923077 -0.125044 0 19.7199
0.378947 0 1.41026 0.417009 0 19.4262
0.378947 0 1.89744 0.962618 0 17.412
0.378947 0 2.38462 0.802102 0 15.1523
0.378947 0 2.87179 0.954258 0 12.8808
0.378947 0 3.35897 0.713075 0 10.7045
0.378947 0 3.84615 0.578003 0 9.05157
0.378947 0 4.33333 0.483732 0 7.65854
0.378947 0 4.82051 0.425104 0 6.5361
0.378947 0 5.30769 0.269792 0 5.62662
0.378947 0 5.79487 0.284855 0 4.97915
0.378947 0 6.28205 0.189616 0 4.30935
0.378947 0 6.76923 0.178876 0 3.89231
0.378947 0 7.25641 0.128401 0 3.45169
0.378947 0 7.74359 0.122579 0 3.17084
0.378947 0 8.23077 0.0941246 0 2.8499
0.378947 0 8.71795 0.0796641 0 2.65748
0.378947 0 9.20513 0.0721665 0 2.43806
0.378947 0 9.69231 0.0612293 0 2.27475
0.378947 0 10.1795 0.0541118 0 2.13813
0.378947 0 10.6667 0.0427405 0 2.01527
0.378947 0 11.1538 0.0360783 0 1.90378
0.378947 0 11.641 0.0312621 0 1.83097
0.378947 0 12.1282 0.0341748 0 1.72763
0.378947 0 12.6154 0.0129799 0 1.67461
0.378947 0 13.1026 0.0108002 0 1.65137
0.378947 0 13.5897 0.0256761 0 1.61369
0.378947 0 14.0769 0.0431906 0 1.49435
0.378947 0 14.5641 -0.0312206 0 1.46513
0.378947 0 15.0513 -0.106149 0 1.70001
0.378947 0 15.5385 0.0342388 0 1.81091
0.378947 0 16.0256 -0.0177901 0 1.52902
0.378947 0 16.5128 0.0765749 0 1.59222
0.378947 0 17 0.0200275 0 1.55891
0.421053 0 -2 -0.980281 0 4.25706
0.421053 0 -1.51282 -1.18454 0 6.49797
0.421053 0 -1.02564 -1.47388 0 10.0052
0.421053 0 -0.538462 -1.34063 0 12.959
0.421053 0 -0.0512821 -1.44881 0 16.6728
0.421053 0 0.435897 -0.600321 0 18.9402
0.421053 0 0.923077 -0.142664 0 19.7605
0.421053 0 1.41026 0.459305 0 19.4863
0.421053 0 1.89744 1.09541 0 17.4126
0.421053 0 2.38462 0.880183 0 15.1537
0.421053 0 2.87179 1.07825 0 12.8759
0.421053 0 3.35897 0.787283 0 10.6897
0.421053 0 3.84615 0.636383 0 9.04062
0.421053 0 4.33333 0.536086 0 7.64491
0.421053 0 4.82051 0.478461 0 6.53283
0.421053 0 5.30769 0.294706 0 5.61723
0.421053 0 5.79487 0.321426 0 4.98505
0.421053 0 6.28205 0.207259 0 4.3001
0.421053 0 6.76923 0.200327 0 3.89665
0.421053 0 7.25641 0.140575 0 3.44542
0.421053 0 7.74359 0.13661 0 3.17473
0.421053 0 8.23077 0.103373 0 2.84456
0.421053 0 8.71795 0.0880612 0 2.65966
0.421053 0 9.20513 0.0796229 0 2.43523
0.421053 0 9.69231 0.0690358 0 2.27377
0.421053 0 10.1795 0.0613233 0 2.13788
0.421053 0 10.6667 0.0469564 0 2.01523
0.421053 0 11.1538 0.0398784 0 1.90173
0.421053 0 11.641 0.0341545 0 1.83227
0.421053 0 12.1282 0.0383895 0 1.72472
0.421053 0 12.6154 0.0140964 0 1.67364
0.421053 0 13.1026 0.0117701 0 1.65193
0.421053 0 13.5897 0.0278984 0 1.61634
0.421053 0 14.0769 0.0508024 0 1.48928
0.421053 0 14.5641 -0.0336892 0 1.45699
0.421053 0 15.0513 -0.126189 0 1.70749
0.421053 0 15.5385 0.0388699 0 1.82368
0.421053 0 16.0256 -0.0148711 0 1.45264
0.421053 0 16.5128 0.164825 0 1.63711
0.421053 0 17 0.0690549 0 1.59277
0.463158 0 -2 -1.07826 0 4.26827
0.463158 0 -1.51282 -1.29219 0 6.44275
0.463158 0 -1.02564 -1.63195 0 10.049
0.463158 0 -0.538462 -1.45888 0 12.9254
0.463158 0 -0.0512821 -1.62261 0 16.7554
0.463158 0 0.435897 -0.649517 0 18.9932
0.463158 0 0.923077 -0.161825 0 19.8055
0.463158 0 1.41026 0.49952 0 19.5532
0.463158 0 1.89744 1.24046 0 17.4085
0.463158 0 2.38462 0.95384 0 15.1555
0.463158 0 2.87179 1.21182 0 12.8697
0.463158 0 3.35897 0.859219 0 10.6742
0.463158 0 3.84615 0.689857 0 9.02708
0.463158 0 4.33333 0.587704 0 7.62859
0.463158 0 4.82051 0.535224 0 6.53168
0.463158 0 5.30769 0.317733 0 5.60672
0.463158 0 5.79487 0.360114 0 4.99444
0.463158 0 6.28205 0.223482 0 4.28966
0.463158 0 6.76923 0.222205 0 3.90321
0.463158 0 7.25641 0.151821 0 3.43822
0.463158 0 7.74359 0.150534 0 3.18013
0.463158 0 8.23077 0.111993 0 2.83834
0.463158 0 8.71795 0.0961312 0 2.66256
0.463158 0 9.20513 0.0867033 0 2.43184
0.463158 0 9.69231 0.0774879 0 2.273
0.463158 0 10.1795 0.0692936 0 2.13739
0.463158 0 10.6667 0.0508924 0 2.01526
0.463158 0 11.1538 0.0434926 0 1.8992
0.463158 0 11.641 0.0367674 0 1.8338
0.463158 0 12.1282 0.0425875 0 1.72102
0.463158 0 12.6154 0.0151253 0 1.67258
0.463158 0 13.1026 0.012714 0 1.65253
0.463158 0 13.5897 0.0298278 0 1.61928
0.463158 0 14.0769 0.0595213 0 1.48258
0.463158 0 14.5641 -0.0356925 0 1.44812
0.463158 0 15.0513 -0.150427 0 1.71791
0.463158 0 15.5385 0.0433372 0 1.83798
0.463158 0 16.0256 0.0265062 0 1.33862
0.463158 0 16.5128 0.260242 0 1.11881
0.463158 0 17 0.118978 0 0.859308
0.505263 0 -2 -1.1746 0 4.28649
0.505263 0 -1.51282 -1.39438 0 6.37894
0.505263 0 -1.02564 -1.79133 0 10.1082
0.505263 0 -0.538462 -1.57008 0 12.8853
0.505263 0 -0.0512821 -1.80475 0 16.8599
0.505263 0 0.435897 -0.695048 0 19.0501
0.505263 0 0.923077 -0.182844 0 19.8555
0.505263 0 1.41026 0.537064 0 19.6269
0.505263 0 1.89744 1.40232 0 17.3955
0.505263 0 2.38462 1.02224 0 15.1576
0.505263 0 2.87179 1.35975 0 12.8613
0.505263 0 3.35897 0.928282 0 10.6583
0.505263 0 3.84615 0.733939 0 9.00866
0.505263 0 4.33333 0.638288 0 7.60909
0.505263 0 4.82051 0.596819 0 6.53498
0.505263 0 5.30769 0.338587 0 5.59515
0.505263 0 5.79487 0.401099 0 5.00944
0.505263 0 6.28205 0.238006 0 4.27806
0.505263 0 6.76923 0.2442 0 3.91296
0.505263 0 7.25641 0.161921 0 3.43012
0.505263 0 7.74359 0.164016 0 3.1875
0.505263 0 8.23077 0.119785 0 2.83126
0.505263 0 8.71795 0.103676 0 2.66632
0.505263 0 9.20513 0.0932406 0 2.42786
0.505263 0 9.69231 0.0867761 0 2.2728
0.505263 0 10.1795 0.0782732 0 2.13628
0.505263 0 10.6667 0.0544617 0 2.01537
0.505263 0 11.1538 0.046788 0 1.89614
0.505263 0 11.641 0.0390289 0 1.83553
0.505263 0 12.1282 0.0465632 0 1.71634
0.505263 0 12.6154 0.0160665 0 1.67145
0.505263 0 13.1026 0.0136608 0 1.65314
0.505263 0 13.5897 0.0314036 0 1.62246
0.505263 0 14.0769 0.0693959 0 1.4733
0.505263 0 14.5641 -0.0371399 0 1.43867
0.505263 0 15.0513 -0.180641 0 1.73375
0.505263 0 15.5385 0.0474586 0 1.85367
0.505263 0 16.0256 0.138675 0 1.2075
0.505263 0 16.5128 0.253218 0 0.43695
0.505263 0 17 0.116375 0 0.126049
0.547368 0 -2 -1.26758 0 4.31357
0.547368 0 -1.51282 -1.48941 0 6.30615
0.547368 0 -1.02564 -1.94928 0 10.1873
0.547368 0 -0.538462 -1.67246 0 12.8385
0.547368 0 -0.0512821 -1.99315 0 16.9941
0.547368 0 0.435897 -0.736403 0 19.1107
0.547368 0 0.923077 -0.205894 0 19.9112
0.547368 0 1.41026 0.571284 0 19.7071
0.547368 0 1.89744 1.58746 0 17.3647
0.547368 0 2.38462 1.08452 0 15.1602
0.547368 0 2.87179 1.5313 0 12.8484
0.547368 0 3.35897 0.993762 0 10.6425
0.547368 0 3.84615 0.758121 0 8.97793
0.547368 0 4.33333 0.687424 0 7.58588
0.547368 0 4.82051 0.664761 0 6.54772
0.547368 0 5.30769 0.357008 0 5.58263
0.547368 0 5.79487 0.443593 0 5.03343
0.547368 0 6.28205 0.250559 0 4.26544
0.547368 0 6.76923 0.265423 0 3.9271
0.547368 0 7.25641 0.170645 0 3.4212
0.547368 0 7.74359 0.17643 0 3.19728
0.547368 0 8.23077 0.126524 0 2.82334
0.547368 0 8.71795 0.110411 0 2.67103
0.547368 0 9.20513 0.0990283 0 2.42329
0.547368 0 9.69231 0.0969652 0 2.27378
0.547368 0 10.1795 0.0883967 0 2.1339
0.547368 0 10.6667 0.0575721 0 2.01551
0.547368 0 11.1538 0.0495727 0 1.89253
0.547368 0 11.641 0.0408697 0 1.83743
0.547368 0 12.1282 0.0499338 0 1.71052
0.547368 0 12.6154 0.0169223 0 1.67027
0.547368 0 13.1026 0.0146258 0 1.6537
0.547368 0 13.5897 0.0325733 0 1.62582
0.547368 0 14.0769 0.0798311 0 1.45975
0.547368 0 14.5641 -0.0379552 0 1.4288
0.547368 0 15.0513 -0.218907 0 1.76125
0.547368 0 15.5385 0.0510509 0 1.87052
0.547368 0 16.0256 0.335241 0 1.08803
0.547368 0 16.5128 0.163282 0 0.0876937
0.547368 0 17 0.0731251 0 0.00649577
0.589474 0 -2 -1.35462 0 4.351
0.589474 0 -1.51282 -1.57537 0 6.22436
