#x y z Bx By Bz
-1.75 0.157895 19.6 -0.00539045 0.000422811 0.0105695
-1.75 0.157895 19.9 -0.00437412 0.000337497 0.00950209
-1.75 0.157895 20.2 -0.00360179 0.00027418 0.00853219
-1.75 0.157895 20.5 -0.00301126 0.000227532 0.00765453
-1.75 0.157895 20.8 -0.00255998 0.000194165 0.00685648
-1.75 0.157895 21.1 -0.00222243 0.000172543 0.0061229
-1.75 0.157895 21.4 -0.00199008 0.000163126 0.00544179
-1.75 0.157895 21.7 -0.00186934 0.000167954 0.00481805
-1.75 0.157895 22 -0.00185248 0.000185837 0.00429841
-1.75 0.157895 22.3 -0.00183667 0.000200209 0.00394204
-1.75 0.157895 22.6 -0.00166383 0.000186433 0.00366467
-1.75 0.157895 22.9 -0.00138072 0.000152037 0.00328427
-1.75 0.157895 23.2 -0.00115196 0.000123385 0.00279883
-1.75 0.157895 23.5 -0.00101645 0.000108172 0.00229114
-1.75 0.157895 23.8 -0.000940655 0.000102235 0.0017976
-1.75 0.157895 24.1 -0.000880164 9.86793e-05 0.00130907
-1.75 0.157895 24.4 -0.000811779 9.43589e-05 0.000760042
-1.75 0.157895 24.7 -0.000837482 0.000111288 5.06482e-05
-1.75 0.157895 25 -0.00124788 0.000209808 -0.000698755
-1.75 0.157895 25.3 -0.00204291 0.000385135 -0.00081124
-1.75 0.157895 25.6 -0.00195202 0.000346644 0.000246695
-1.75 0.157895 25.9 0.000834692 -0.000321891 0.000636365
-1.75 0.157895 26.2 0.00437907 -0.00115093 -0.00360075
-1.75 0.157895 26.5 0.0020363 -0.000524299 -0.0114804
-1.75 0.157895 26.8 -0.0079325 0.0019862 -0.0139412
-1.75 0.157895 27.1 -0.0161282 0.0040009 -0.00364239
-1.75 0.157895 27.4 -0.00451744 0.000855888 0.0244466
-1.75 0.157895 27.7 0.0269064 -0.00727003 -0.0328778
-1.75 0.189474 16 -0.00912404 0.000807156 -0.00167125
-1.75 0.189474 16.3 -0.0140348 0.00135339 -0.00329986
-1.75 0.189474 16.6 -0.0196524 0.00197464 -0.00284373
-1.75 0.189474 16.9 -0.0245399 0.00251563 0.000210019
-1.75 0.189474 17.2 -0.0267929 0.00277049 0.00524068
-1.75 0.189474 17.5 -0.0255817 0.0026497 0.0102797
-1.75 0.189474 17.8 -0.0220019 0.00227203 0.0135994
-1.75 0.189474 18.1 -0.0177749 0.00182381 0.0149176
-1.75 0.189474 18.4 -0.0139565 0.00141924 0.0148386
-1.75 0.189474 18.7 -0.0108769 0.00109405 0.0140212
-1.75 0.189474 19 -0.00851077 0.000845546 0.0128997
-1.75 0.189474 19.3 -0.00672534 0.000659447 0.0117083
-1.75 0.189474 19.6 -0.00538258 0.000520942 0.0105581
-1.75 0.189474 19.9 -0.00436878 0.000417884 0.00949357
-1.75 0.189474 20.2 -0.00359808 0.000341202 0.00852587
-1.75 0.189474 20.5 -0.00300859 0.000284522 0.00764991
-1.75 0.189474 20.8 -0.00255792 0.000243786 0.00685327
-1.75 0.189474 21.1 -0.00222055 0.000217129 0.00612104
-1.75 0.189474 21.4 -0.00198769 0.000205044 0.00544143
-1.75 0.189474 21.7 -0.00186508 0.000209844 0.00481943
-1.75 0.189474 22 -0.00184431 0.000229983 0.00430073
-1.75 0.189474 22.3 -0.00182473 0.000246004 0.00394234
-1.75 0.189474 22.6 -0.00165326 0.000229249 0.00366134
-1.75 0.189474 22.9 -0.00137503 0.000188446 0.0032803
-1.75 0.189474 23.2 -0.00114953 0.000154295 0.00279631
-1.75 0.189474 23.5 -0.00101524 0.000135932 0.00228974
-1.75 0.189474 23.8 -0.000940333 0.000128692 0.00179597
-1.75 0.189474 24.1 -0.000883836 0.00012503 0.00130679
-1.75 0.189474 24.4 -0.000824791 0.000121551 0.000764878
-1.75 0.189474 24.7 -0.000848067 0.000140285 8.5218e-05
-1.75 0.189474 25 -0.0011923 0.000240653 -0.000631121
-1.75 0.189474 25.3 -0.00185047 0.000416023 -0.000825907
-1.75 0.189474 25.6 -0.0017835 0.000381292 -7.85459e-05
-1.75 0.189474 25.9 0.000446375 -0.00025995 8.81957e-05
-1.75 0.189474 26.2 0.00325777 -0.00104808 -0.0035185
-1.75 0.189474 26.5 0.0013384 -0.000433115 -0.010086
-1.75 0.189474 26.8 -0.00671282 0.00199617 -0.0122002
-1.75 0.189474 27.1 -0.0132563 0.00391463 -0.0037478
-1.75 0.189474 27.4 -0.00233838 0.000365752 0.0206071
-1.75 0.189474 27.7 0.0254683 -0.00826364 -0.0318246
-1.75 0.221053 16 -0.00911563 0.000970641 -0.00161706
-1.75 0.221053 16.3 -0.0139853 0.0016003 -0.00323164
-1.75 0.221053 16.6 -0.0195499 0.00231623 -0.00277408
-1.75 0.221053 16.9 -0.0243862 0.00293894 0.000258633
-1.75 0.221053 17.2 -0.0266161 0.00323158 0.00524778
-1.75 0.221053 17.5 -0.0254228 0.00309129 0.0102477
-1.75 0.221053 17.8 -0.0218831 0.00265427 0.0135494
-1.75 0.221053 18.1 -0.017695 0.00213489 0.0148678
-1.75 0.221053 18.4 -0.0139049 0.00166524 0.0147969
-1.75 0.221053 18.7 -0.0108439 0.00128708 0.0139887
-1.75 0.221053 19 -0.00848948 0.000997606 0.0128752
-1.75 0.221053 19.3 -0.00671141 0.000780476 0.0116901
-1.75 0.221053 19.6 -0.00537329 0.000618608 0.0105445
-1.75 0.221053 19.9 -0.00436246 0.000497954 0.00948344
-1.75 0.221053 20.2 -0.00359368 0.000407997 0.00851833
-1.75 0.221053 20.5 -0.00300543 0.000341342 0.00764438
-1.75 0.221053 20.8 -0.00255548 0.000293262 0.00684941
-1.75 0.221053 21.1 -0.00221833 0.00026156 0.00611876
-1.75 0.221053 21.4 -0.00198489 0.000246729 0.00544093
-1.75 0.221053 21.7 -0.00186013 0.000251291 0.00482093
-1.75 0.221053 22 -0.00183489 0.000273298 0.00430331
-1.75 0.221053 22.3 -0.00181103 0.000290608 0.00394261
-1.75 0.221053 22.6 -0.00164113 0.000270996 0.00365745
-1.75 0.221053 22.9 -0.00136846 0.000224238 0.00327567
-1.75 0.221053 23.2 -0.00114673 0.000184915 0.00279335
-1.75 0.221053 23.5 -0.00101388 0.000163547 0.00228813
-1.75 0.221053 23.8 -0.000939938 0.000155105 0.00179428
-1.75 0.221053 24.1 -0.000887383 0.000151636 0.00130459
-1.75 0.221053 24.4 -0.00083738 0.000149591 0.000769784
-1.75 0.221053 24.7 -0.000858224 0.000169724 0.000119039
-1.75 0.221053 25 -0.00113942 0.000267041 -0.000565774
-1.75 0.221053 25.3 -0.00166911 0.000433398 -0.000839714
-1.75 0.221053 25.6 -0.00162614 0.000406019 -0.000385102
-1.75 0.221053 25.9 8.92533e-05 -0.000168468 -0.000424189
-1.75 0.221053 26.2 0.0022277 -0.000866576 -0.00344393
-1.75 0.221053 26.5 0.00069547 -0.000295564 -0.0087867
-1.75 0.221053 26.8 -0.00558666 0.00191085 -0.0105875
-1.75 0.221053 27.1 -0.0106348 0.00362286 -0.00386875
-1.75 0.221053 27.4 -0.000377145 -0.000265835 0.0168457
-1.75 0.221053 27.7 0.023855 -0.00903987 -0.0306847
-1.75 0.252632 16 -0.00910571 0.00113361 -0.00155529
-1.75 0.252632 16.3 -0.0139284 0.00184438 -0.00315388
-1.75 0.252632 16.6 -0.0194329 0.00265203 -0.00269477
-1.75 0.252632 16.9 -0.0242109 0.0033536 0.00031391
-1.75 0.252632 17.2 -0.0264147 0.00368275 0.00525578
-1.75 0.252632 17.5 -0.0252414 0.00352394 0.0102111
-1.75 0.252632 17.8 -0.0217474 0.00302979 0.0134922
-1.75 0.252632 18.1 -0.0176034 0.00244143 0.0148108
-1.75 0.252632 18.4 -0.0138457 0.0019083 0.014749
-1.75 0.252632 18.7 -0.010806 0.00147822 0.0139514
-1.75 0.252632 19 -0.00846502 0.00114844 0.012847
-1.75 0.252632 19.3 -0.00669538 0.000900701 0.011669
-1.75 0.252632 19.6 -0.0053626 0.000715736 0.0105288
-1.75 0.252632 19.9 -0.00435519 0.000577654 0.00947171
-1.75 0.252632 20.2 -0.00358862 0.000474531 0.00850959
-1.75 0.252632 20.5 -0.00300178 0.000397965 0.00763796
-1.75 0.252632 20.8 -0.00255267 0.000342571 0.0068449
-1.75 0.252632 21.1 -0.00221577 0.000305811 0.00611607
-1.75 0.252632 21.4 -0.0019817 0.000288146 0.00544025
-1.75 0.252632 21.7 -0.00185454 0.000292239 0.00482252
-1.75 0.252632 22 -0.00182434 0.000315683 0.00430611
-1.75 0.252632 22.3 -0.00179575 0.000333895 0.00394283
-1.75 0.252632 22.6 -0.00162759 0.000311557 0.00365306
-1.75 0.252632 22.9 -0.00136109 0.00025934 0.00327042
-1.75 0.252632 23.2 -0.00114358 0.00021521 0.00278996
-1.75 0.252632 23.5 -0.00101239 0.000191003 0.00228632
-1.75 0.252632 23.8 -0.000939467 0.00018146 0.00179261
-1.75 0.252632 24.1 -0.000890611 0.000178416 0.00130262
-1.75 0.252632 24.4 -0.000848895 0.000178237 0.000774566
-1.75 0.252632 24.7 -0.000867425 0.000199458 0.00015048
-1.75 0.252632 25 -0.00109186 0.000290367 -0.000505906
-1.75 0.252632 25.3 -0.00150785 0.00044189 -0.000851797
-1.75 0.252632 25.6 -0.00148757 0.0004245 -0.000657587
-1.75 0.252632 25.9 -0.000219832 -5.93393e-05 -0.000875451
-1.75 0.252632 26.2 0.00133806 -0.00063901 -0.00337939
-1.75 0.252632 26.5 0.000139817 -0.000131115 -0.00764648
-1.75 0.252632 26.8 -0.00460952 0.00176902 -0.00918135
-1.75 0.252632 27.1 -0.0083784 0.00321209 -0.00399452
-1.75 0.252632 27.4 0.00126438 -0.000962796 0.01331
-1.75 0.252632 27.7 0.0221071 -0.00958806 -0.0294976
-1.75 0.284211 16 -0.0090942 0.00129597 -0.00148616
-1.75 0.284211 16.3 -0.0138645 0.00208526 -0.00306688
-1.75 0.284211 16.6 -0.0193016 0.00298131 -0.00260614
-1.75 0.284211 16.9 -0.0240148 0.00375859 0.000375592
-1.75 0.284211 17.2 -0.0261895 0.00412281 0.00526467
-1.75 0.284211 17.5 -0.0250386 0.00394655 0.0101702
-1.75 0.284211 17.8 -0.0215953 0.00339776 0.0134281
-1.75 0.284211 18.1 -0.0175006 0.00274284 0.0147467
-1.75 0.284211 18.4 -0.0137792 0.00214803 0.0146951
-1.75 0.284211 18.7 -0.0107633 0.00166721 0.0139093
-1.75 0.284211 19 -0.00843742 0.00129789 0.0128152
-1.75 0.284211 19.3 -0.00667728 0.00102001 0.0116452
-1.75 0.284211 19.6 -0.00535052 0.000812251 0.010511
-1.75 0.284211 19.9 -0.00434696 0.000656932 0.00945841
-1.75 0.284211 20.2 -0.00358289 0.000540766 0.00849966
-1.75 0.284211 20.5 -0.00299766 0.000454363 0.00763064
-1.75 0.284211 20.8 -0.00254949 0.00039169 0.00683975
-1.75 0.284211 21.1 -0.0022129 0.000349858 0.00611296
-1.75 0.284211 21.4 -0.00197812 0.000329266 0.00543939
-1.75 0.284211 21.7 -0.00184834 0.000332638 0.00482416
-1.75 0.284211 22 -0.00181277 0.000357061 0.00430906
-1.75 0.284211 22.3 -0.00177911 0.000375762 0.00394297
-1.75 0.284211 22.6 -0.00161283 0.000350838 0.00364819
-1.75 0.284211 22.9 -0.00135301 0.00029369 0.00326461
-1.75 0.284211 23.2 -0.00114011 0.000245147 0.00278619
-1.75 0.284211 23.5 -0.00101079 0.000218288 0.00228434
-1.75 0.284211 23.8 -0.000938921 0.000207741 0.00179102
-1.75 0.284211 24.1 -0.000893391 0.000205285 0.00130096
-1.75 0.284211 24.4 -0.000858916 0.000207227 0.000779091
-1.75 0.284211 24.7 -0.00087534 0.000229335 0.000178489
-1.75 0.284211 25 -0.00105115 0.00031205 -0.000453466
-1.75 0.284211 25.3 -0.00137153 0.000446065 -0.000861594
-1.75 0.284211 25.6 -0.00137159 0.000440237 -0.000887578
-1.75 0.284211 25.9 -0.000473533 5.64265e-05 -0.00125261
-1.75 0.284211 26.2 0.000610096 -0.000395332 -0.00332531
-1.75 0.284211 26.5 -0.000313907 4.21536e-05 -0.00669664
-1.75 0.284211 26.8 -0.00380591 0.00160645 -0.00801817
-1.75 0.284211 27.1 -0.0065291 0.0027587 -0.00411667
-1.75 0.284211 27.4 0.00253954 -0.00165383 0.0100867
-1.75 0.284211 27.7 0.020268 -0.00990745 -0.0283008
-1.75 0.315789 16 -0.00908103 0.00145763 -0.00140991
-1.75 0.315789 16.3 -0.0137935 0.00232259 -0.00297097
-1.75 0.315789 16.6 -0.0191568 0.00330342 -0.00250857
-1.75 0.315789 16.9 -0.0237989 0.00415294 0.000443398
-1.75 0.315789 17.2 -0.0259417 0.00455068 0.00527443
-1.75 0.315789 17.5 -0.0248151 0.00435815 0.0101252
-1.75 0.315789 17.8 -0.0214273 0.0037574 0.0133573
-1.75 0.315789 18.1 -0.0173869 0.00303858 0.0146759
-1.75 0.315789 18.4 -0.0137054 0.00238406 0.0146353
-1.75 0.315789 18.7 -0.0107159 0.00185382 0.0138625
-1.75 0.315789 19 -0.00840675 0.00144579 0.0127797
-1.75 0.315789 19.3 -0.00665715 0.0011383 0.0116186
-1.75 0.315789 19.6 -0.00533707 0.000908081 0.0104911
-1.75 0.315789 19.9 -0.0043378 0.00073574 0.00944354
