#x y z Bx By Bz
0.126316 0 7.84848 0.0490715 -0.00692971 2.29556
0.126316 0 8.04545 0.0329111 -0.00623313 2.17022
0.126316 0 8.24242 0.0202744 -0.00561328 2.08917
0.126316 0 8.43939 0.0119794 -0.00506166 2.04153
0.126316 0 8.63636 0.00816173 -0.0045706 2.01178
0.126316 0 8.83333 0.00535138 -0.00413315 1.99064
0.126316 0 9.0303 0.000140994 -0.00374316 1.98105
0.126316 0 9.22727 -0.0069957 -0.00339511 1.9919
0.126316 0 9.42424 -0.0135118 -0.00308415 2.02447
0.126316 0 9.62121 -0.0183265 -0.00280599 2.07596
0.126316 0 9.81818 -0.0126832 -0.00255684 2.13251
0.126316 0 10.0152 0.0203071 -0.00233337 2.13394
0.126316 0 10.2121 0.0702043 -0.00213266 1.99003
0.126316 0 10.4091 0.0824864 -0.00195212 1.72613
0.126316 0 10.6061 0.0377744 -0.00178951 1.52247
0.126316 0 10.803 -0.0142822 -0.00164281 1.49512
0.126316 0 11 -0.0322042 -0.00151029 1.58291
0.126316 0 11.197 -0.0264428 -0.00139039 1.67879
0.126316 0 11.3939 -0.0176465 -0.00128176 1.74733
0.126316 0 11.5909 -0.00989024 -0.0011832 1.78983
0.126316 0 11.7879 -0.00404558 -0.00109364 1.81053
0.126316 0 11.9848 -0.00162702 -0.00101216 1.8178
0.126316 0 12.1818 -0.00220784 -0.000937909 1.82338
0.126316 0 12.3788 -0.00180276 -0.000870166 1.83067
0.126316 0 12.5758 0.000223631 -0.000808275 1.83342
0.126316 0 12.7727 0.00134525 -0.000751656 1.83012
0.126316 0 12.9697 -1.3938e-05 -0.000699794 1.82736
0.126316 0 13.1667 -0.00102645 -0.000652228 1.83002
0.126316 0 13.3636 0.000279884 -0.000608548 1.83192
0.126316 0 13.5606 0.00173608 -0.000568389 1.82831
0.126316 0 13.7576 0.000945178 -0.000531422 1.82314
0.126316 0 13.9545 -0.000695159 -0.000497354 1.82337
0.126316 0 14.1515 -2.50492e-05 -0.000465923 1.82554
0.126316 0 14.3485 0.00171052 -0.000436891 1.82283
0.126316 0 14.5455 0.00178556 -0.000410046 1.81635
0.126316 0 14.7424 3.7514e-05 -0.000385198 1.81353
0.126316 0 14.9394 2.87161e-05 -0.000362173 1.81463
0.126316 0 15.1364 0.00190264 -0.000340816 1.81194
0.126316 0 15.3333 0.00299239 -0.000320987 1.80348
0.126316 0 15.5303 0.00187886 -0.000302558 1.79534
0.126316 0 15.7273 0.00161712 -0.000285414 1.79102
0.126316 0 15.9242 0.00403826 -0.00026945 1.78297
0.126316 0 16.1212 0.00707203 -0.000254572 1.76523
0.126316 0 16.3182 0.00874129 -0.000240694 1.73977
0.126316 0 16.5152 0.0110216 -0.000227737 1.70965
